Content,Origin,Eating_Disorder,Type,Method
My current weight is 56 kg; I am exploring how daily walks can benefit me.,gpt4-turbo-preview,0.0,Comment,Generated
"At a weight of 94 kg, I am interested in ways to be more active in everyday life.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 67 kg and am looking for a balance between activity and rest.,gpt4-turbo-preview,0.0,Comment,Generated
"With a weight of 84 kg, I want to develop a routine for morning stretches.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 76 kg and am interested in learning more about healthy fats.,gpt4-turbo-preview,0.0,Comment,Generated
I currently weigh 79 kg and plan to try trekking.,gpt4-turbo-preview,0.0,Comment,Generated
"At a weight of 57 kg, I am exploring the benefits of good hydration.",gpt4-turbo-preview,0.0,Comment,Generated
"My weight is 66 kg, and I am considering integrating cycling into my daily routine.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 87 kg and want to learn simple exercises for home.,gpt4-turbo-preview,0.0,Comment,Generated
"With a weight of 89 kg, I am interested in the effects of sleep on fitness.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 92 kg and want to deepen my knowledge about fiber.,gpt4-turbo-preview,0.0,Comment,Generated
I currently am at 71 kg and am exploring how natural light affects my day.,gpt4-turbo-preview,0.0,Comment,Generated
"At a weight of 88 kg, I am interested in mindfulness practices.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 59 kg and want to learn more about the role of micronutrients.,gpt4-turbo-preview,0.0,Comment,Generated
My weight is 70 kg; I am exploring various healthy snack options.,gpt4-turbo-preview,0.0,Comment,Generated
I weigh 65 kg and am thinking about how posture affects well-being.,gpt4-turbo-preview,0.0,Comment,Generated
"With a weight of 75 kg, I am learning about preventing overtraining.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 80 kg and want to deepen my understanding of stress management.,gpt4-turbo-preview,0.0,Comment,Generated
"At a weight of 55 kg, I am reading about the benefits of long-distance running.",gpt4-turbo-preview,0.0,Comment,Generated
"My weight is 68 kg, and I am interested in natural anti-inflammatories.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 90 kg and want to do more strength training.,gpt4-turbo-preview,0.0,Comment,Generated
"With a weight of 60 kg, I am looking for ways to boost creativity.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 72 kg and want to become stronger without losing muscle mass.,gpt4-turbo-preview,0.0,Comment,Generated
"At 77 kg, I am learning to practice more self-care.",gpt4-turbo-preview,0.0,Comment,Generated
"My weight is 85 kg, and I am exploring how to incorporate more vegetables into my diet.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 78 kg and am interested in healthy foods that provide energy.,gpt4-turbo-preview,0.0,Comment,Generated
"With a weight of 63 kg, I want to learn more about how nutrition affects mood.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 82 kg and am trying to get a little more exercise each day.,gpt4-turbo-preview,0.0,Comment,Generated
I currently weigh 58 kg and am interested in how small habits can make big changes.,gpt4-turbo-preview,0.0,Comment,Generated
"At a weight of 69 kg, I want to learn how I can naturally boost my energy levels.",gpt4-turbo-preview,0.0,Comment,Generated
I am at 64 kg and am interested in the effects of sugar on the body.,gpt4-turbo-preview,0.0,Comment,Generated
"My weight is 59 kg, and I am experimenting with different types of protein.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 73 kg and want to improve my mental clarity through diet.,gpt4-turbo-preview,0.0,Comment,Generated
"With a weight of 61 kg, I am exploring how to optimize my mobility.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 56 kg and am thinking about how I can bring more balance into my life.,gpt4-turbo-preview,0.0,Comment,Generated
"At 94 kg, I am considering how to find more enjoyment in exercise.",gpt4-turbo-preview,0.0,Comment,Generated
My weight is 67 kg; I want to find out how to sleep better.,gpt4-turbo-preview,0.0,Comment,Generated
I weigh 84 kg and am interested in sustainable foods.,gpt4-turbo-preview,0.0,Comment,Generated
I currently weigh 76 kg and want to try different types of relaxation techniques.,gpt4-turbo-preview,0.0,Comment,Generated
"At a weight of 79 kg, I am reading about the connection between gut health and well-being.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 66 kg and am exploring the effects of stretching before bed.,gpt4-turbo-preview,0.0,Comment,Generated
"With a weight of 87 kg, I am learning how to make my workplace more ergonomic.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 89 kg and want to find out which sport I enjoy the most.,gpt4-turbo-preview,0.0,Comment,Generated
"At a weight of 92 kg, I am looking at apps that help me track my well-being.",gpt4-turbo-preview,0.0,Comment,Generated
My current weight is 71 kg; I am focusing on balanced meals.,gpt4-turbo-preview,0.0,Comment,Generated
I weigh 88 kg and am looking for tips to keep energy levels consistent throughout the day.,gpt4-turbo-preview,0.0,Comment,Generated
"With 59 kg, I am interested in mindfulness exercises specifically for the workplace.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 70 kg and am exploring ways to improve my daily routine.,gpt4-turbo-preview,0.0,Comment,Generated
"My weight is 65 kg, and I want to find ways to reduce stress.",gpt4-turbo-preview,0.0,Comment,Generated
"At a weight of 75 kg, I am looking for sustainable lifestyle changes.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 80 kg and am interested in how regular breaks can affect productivity.,gpt4-turbo-preview,0.0,Comment,Generated
"With a weight of 55 kg, I am searching for positive mental health practices.",gpt4-turbo-preview,0.0,Comment,Generated
"I weigh 68 kg, and I am interested in how to better manage anxiety.",gpt4-turbo-preview,0.0,Comment,Generated
My weight is 90 kg; I want to improve my self-perception.,gpt4-turbo-preview,0.0,Comment,Generated
I weigh 60 kg and am exploring ways to boost my self-confidence.,gpt4-turbo-preview,0.0,Comment,Generated
"At 72 kg, I am learning techniques to combat procrastination.",gpt4-turbo-preview,0.0,Comment,Generated
"My weight is 77 kg, and I am informing myself about effective time management methods.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 85 kg and want to be able to concentrate better.,gpt4-turbo-preview,0.0,Comment,Generated
"With a weight of 78 kg, I am reading about natural methods to increase focus.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 63 kg and am exploring how I can become more creative.,gpt4-turbo-preview,0.0,Comment,Generated
I am currently at 82 kg and interested in planning healthier eating habits.,gpt4-turbo-preview,0.0,Comment,Generated
"At a weight of 58 kg, I am looking at how to establish routines that support me.",gpt4-turbo-preview,0.0,Comment,Generated
My weight is 69 kg; I want to learn how to make more out of my day.,gpt4-turbo-preview,0.0,Comment,Generated
I weigh 64 kg and am looking for ways to improve my motivation for daily tasks.,gpt4-turbo-preview,0.0,Comment,Generated
"With a weight of 59 kg, I am exploring what good time management looks like.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 73 kg and want to find out how I can enjoy healthier foods.,gpt4-turbo-preview,0.0,Comment,Generated
"My weight is 61 kg, and I am interested in how to lead a more fulfilled daily life.",gpt4-turbo-preview,0.0,Comment,Generated
"At a weight of 56 kg, I am learning how to become more grateful.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 94 kg and am exploring how to develop positive habits.,gpt4-turbo-preview,0.0,Comment,Generated
"With a weight of 67 kg, I am learning more about the power of positive thinking.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 84 kg and want to improve my memory capacity.,gpt4-turbo-preview,0.0,Comment,Generated
My weight is 76 kg; I am exploring ways to be more productive.,gpt4-turbo-preview,0.0,Comment,Generated
I weigh 79 kg and am interested in self-defense classes.,gpt4-turbo-preview,0.0,Comment,Generated
"At a weight of 57 kg, I am looking into mindful eating habits.",gpt4-turbo-preview,0.0,Comment,Generated
My weight is 66 kg; I am exploring ways to make this a new routine.,gpt4-turbo-preview,0.0,Comment,Generated
I weigh 87 kg and am interested in how to achieve a better work-life balance.,gpt4-turbo-preview,0.0,Comment,Generated
"With a weight of 89 kg, I am reading about the positive aspects of breaks at work.",gpt4-turbo-preview,0.0,Comment,Generated
I weigh 92 kg and am exploring the effects of mindfulness on everyday stress.,gpt4-turbo-preview,0.0,Comment,Generated
I am currently at 71 kg and want to find ways to be more active in my day-to-day life.,gpt4-turbo-preview,0.0,Comment,Generated
That looks really delicious! I would love to try it.,gpt4-turbo-preview,0.0,Comment,Generated
"Wow, I'm impressed! How long did it take you?",gpt4-turbo-preview,0.0,Comment,Generated
"This reminds me of my grandma's recipe, just nostalgic.",gpt4-turbo-preview,0.0,Comment,Generated
Looks like restaurant quality! Will you share the recipe with us?,gpt4-turbo-preview,0.0,Comment,Generated
I ate a similar variant last year on vacation.,gpt4-turbo-preview,0.0,Comment,Generated
I love your presentation! Looks like something out of a cookbook.,gpt4-turbo-preview,0.0,Comment,Generated
"Cream instead of milk, interesting choice. Can you taste a difference?",gpt4-turbo-preview,0.0,Comment,Generated
The photo really whets the appetite. Definitely on my list to cook!,gpt4-turbo-preview,0.0,Comment,Generated
A real eye-catcher in terms of color. Fits perfectly into autumn.,gpt4-turbo-preview,0.0,Comment,Generated
This combination of ingredients is quite exciting. Very creative!,gpt4-turbo-preview,0.0,Comment,Generated
Vegan and so appealing – this proves how versatile this cuisine is.,gpt4-turbo-preview,0.0,Comment,Generated
"That looks so refreshing, perfect for hot summer days.",gpt4-turbo-preview,0.0,Comment,Generated
Now that's what I call a healthy alternative! Thanks for the inspiration.,gpt4-turbo-preview,0.0,Comment,Generated
The shine on the sauce is perfect! Which oil did you use?,gpt4-turbo-preview,0.0,Comment,Generated
The picture alone is filling. How do you manage to keep it so juicy?,gpt4-turbo-preview,0.0,Comment,Generated
"Something different from my usual breakfast options, thanks!",gpt4-turbo-preview,0.0,Comment,Generated
"Your instructions are super easy to understand, really helps beginners.",gpt4-turbo-preview,0.0,Comment,Generated
I can practically smell how good that must taste!,gpt4-turbo-preview,0.0,Comment,Generated
Your creations are always so colorful! Do you use a special filter?,gpt4-turbo-preview,0.0,Comment,Generated
I can imagine that this is also a pleasure to eat cold.,gpt4-turbo-preview,0.0,Comment,Generated
This portioning looks perfect. Do you have a trick for it?,gpt4-turbo-preview,0.0,Comment,Generated
How do you always come up with such ideas? I'm impressed anew every time.,gpt4-turbo-preview,0.0,Comment,Generated
"A classic, but you've given it a modern twist.",gpt4-turbo-preview,0.0,Comment,Generated
The perfect comfort food for rainy days. Must remember that.,gpt4-turbo-preview,0.0,Comment,Generated
Is this a recipe from your region? Looks very traditional.,gpt4-turbo-preview,0.0,Comment,Generated
Really a feast for the eyes! Do you have a background in food styling?,gpt4-turbo-preview,0.0,Comment,Generated
Your post has inspired me to be more creative in my cooking. Thanks for that!,gpt4-turbo-preview,0.0,Comment,Generated
Did you have to experiment a lot to get it this perfect?,gpt4-turbo-preview,0.0,Comment,Generated
I made this yesterday and it was a complete success!,gpt4-turbo-preview,0.0,Comment,Generated
An interesting twist to my usual recipe. Looking forward to the taste.,gpt4-turbo-preview,0.0,Comment,Generated
Looks great! But is it also doable for cooking beginners?,gpt4-turbo-preview,0.0,Comment,Generated
"Such flavor combinations are really bold, but it seems to work!",gpt4-turbo-preview,0.0,Comment,Generated
Your posts always encourage me to try something new. Thanks!,gpt4-turbo-preview,0.0,Comment,Generated
This will be my next project. Thanks for the great idea!,gpt4-turbo-preview,0.0,Comment,Generated
This method of preparation is new to me. Fascinating what one can learn.,gpt4-turbo-preview,0.0,Comment,Generated
"Wow, I have to show this to my family. They will be amazed!",gpt4-turbo-preview,0.0,Comment,Generated
Such a simple dish presented so special – hats off!,gpt4-turbo-preview,0.0,Comment,Generated
"Finally, a recipe that doesn't require a thousand exotic ingredients.",gpt4-turbo-preview,0.0,Comment,Generated
Made this for lunch today and it was so satisfying.,gpt4-turbo-preview,0.0,Comment,Generated
Your platter looks so inviting. Perfect for a party!,gpt4-turbo-preview,0.0,Comment,Generated
The ambiance in the photo matches the dish perfectly. Do you have tips for food photography?,gpt4-turbo-preview,0.0,Comment,Generated
Is there a story behind this recipe? Seems very special.,gpt4-turbo-preview,0.0,Comment,Generated
The crust looks perfect! Is there a trick you can use?,gpt4-turbo-preview,0.0,Comment,Generated
I think it's great how you celebrate your progress. Really inspiring!,gpt4-turbo-preview,0.0,Comment,Generated
Your experience shows how diverse fitness journeys can be. Respect for that.,gpt4-turbo-preview,0.0,Comment,Generated
It's impressive to see how you stay so positive on your journey.,gpt4-turbo-preview,0.0,Comment,Generated
How do you deal with days when things don't go as planned?,gpt4-turbo-preview,0.0,Comment,Generated
What role does nutrition play in your journey? Always looking for new tips.,gpt4-turbo-preview,0.0,Comment,Generated
I admire your discipline! Were there moments that were particularly challenging?,gpt4-turbo-preview,0.0,Comment,Generated
What motivates you on difficult days to keep going? Could really use a boost.,gpt4-turbo-preview,0.0,Comment,Generated
How do you find the balance between nutrition and pleasure?,gpt4-turbo-preview,0.0,Comment,Generated
Your attitude towards your own body is really refreshing.,gpt4-turbo-preview,0.0,Comment,Generated
Which small changes have made the biggest difference for you?,gpt4-turbo-preview,0.0,Comment,Generated
"Interesting how you balance nutrition, exercise, and mental state.",gpt4-turbo-preview,0.0,Comment,Generated
Has your view on fitness or food changed over the course of your journey?,gpt4-turbo-preview,0.0,Comment,Generated
What was the most surprising thing you learned on your way?,gpt4-turbo-preview,0.0,Comment,Generated
How do you deal with setbacks?,gpt4-turbo-preview,0.0,Comment,Generated
Do you always stick to your routine or do you switch things up to stay motivated?,gpt4-turbo-preview,0.0,Comment,Generated
It's so important to share such stories. They show that everyone has their own path.,gpt4-turbo-preview,0.0,Comment,Generated
Your post made me think about my own goals.,gpt4-turbo-preview,0.0,Comment,Generated
What role do recovery and sleep play in your plan?,gpt4-turbo-preview,0.0,Comment,Generated
It's inspiring to see how you prioritize your health.,gpt4-turbo-preview,0.0,Comment,Generated
Has your journey also impacted other areas of your life?,gpt4-turbo-preview,0.0,Comment,Generated
Do you have any tips for someone who's just starting out?,gpt4-turbo-preview,0.0,Comment,Generated
"How important is it to you to track progress, or do you rely more on the feeling?",gpt4-turbo-preview,0.0,Comment,Generated
How have you learned to be patient with yourself?,gpt4-turbo-preview,0.0,Comment,Generated
What would you advise someone who is struggling to stay motivated?,gpt4-turbo-preview,0.0,Comment,Generated
"Do you have specific resources, like books or websites, that you can recommend?",gpt4-turbo-preview,0.0,Comment,Generated
"The mental aspect is just as important as the physical, right?",gpt4-turbo-preview,0.0,Comment,Generated
It's remarkable how you turn obstacles into opportunities.,gpt4-turbo-preview,0.0,Comment,Generated
How do you integrate exercise into your daily life without it feeling like a chore?,gpt4-turbo-preview,0.0,Comment,Generated
I love how you celebrate even small victories. That's so important!,gpt4-turbo-preview,0.0,Comment,Generated
How do you make sure you're not too hard on yourself?,gpt4-turbo-preview,0.0,Comment,Generated
It's great to see that you take time for yourself and enjoy the whole process.,gpt4-turbo-preview,0.0,Comment,Generated
How has your environment reacted to your changes?,gpt4-turbo-preview,0.0,Comment,Generated
What was the best piece of advice you received on your journey?,gpt4-turbo-preview,0.0,Comment,Generated
Your journey reminds me to be kind to myself. Thanks for that.,gpt4-turbo-preview,0.0,Comment,Generated
"I guess flexibility is the key to sustainable change, right?",gpt4-turbo-preview,0.0,Comment,Generated
How do you deal with the social pressure associated with body weight?,gpt4-turbo-preview,0.0,Comment,Generated
What role does mindfulness play in your process?,gpt4-turbo-preview,0.0,Comment,Generated
It's impressive how you incorporate what you've learned into your daily life.,gpt4-turbo-preview,0.0,Comment,Generated
How do you find the balance between setting goals and staying realistic?,gpt4-turbo-preview,0.0,Comment,Generated
Your post encourages me to follow my own path and not that of others.,gpt4-turbo-preview,0.0,Comment,Generated
How do you strengthen your self-esteem on this journey?,gpt4-turbo-preview,0.0,Comment,Generated
"What was the biggest hurdle you had to overcome, and how did you do it?",gpt4-turbo-preview,0.0,Comment,Generated
How do you deal with the constant flood of information and opinions?,gpt4-turbo-preview,0.0,Comment,Generated
"Have you ever felt stuck, and how did you deal with it?",gpt4-turbo-preview,0.0,Comment,Generated
How has your relationship with food changed over time?,gpt4-turbo-preview,0.0,Comment,Generated
Your story is a great example that change is possible.,gpt4-turbo-preview,0.0,Comment,Generated
What do you consider the most important part of your journey?,gpt4-turbo-preview,0.0,Comment,Generated
How do you stay consistent with all the changes in daily life?,gpt4-turbo-preview,0.0,Comment,Generated
What would you do differently if you could start over?,gpt4-turbo-preview,0.0,Comment,Generated
It's inspiring to see how you overcome your challenges.,gpt4-turbo-preview,0.0,Comment,Generated
That looks intriguing. I'm currently trying to maintain my weight and am looking for new ideas.,gpt4-turbo-preview,0.0,Comment,Generated
Fascinating how differently bodies react. My weight only changed when I switched up my routine.,gpt4-turbo-preview,0.0,Comment,Generated
"I must confess, I feel quite comfortable with my current weight. It's more about fitness than the number for me.",gpt4-turbo-preview,0.0,Comment,Generated
Interesting what you're doing there. I'm on my way to building more muscle mass and am looking at different approaches.,gpt4-turbo-preview,0.0,Comment,Generated
I admire people who pursue their goals so determinedly. I'm currently trying to reduce my weight in a healthy way.,gpt4-turbo-preview,0.0,Comment,Generated
Your journey is so inspiring! I've just started focusing on my own weight and wellbeing.,gpt4-turbo-preview,0.0,Comment,Generated
Your discussion has really made me think. I've decided not to overvalue my weight and focus on my wellbeing instead.,gpt4-turbo-preview,0.0,Comment,Generated
This post has inspired me to be more active and watch my diet without fixating on the scale.,gpt4-turbo-preview,0.0,Comment,Generated
So many interesting perspectives here! I'm currently more in a phase where I'm learning to accept my weight as it is.,gpt4-turbo-preview,0.0,Comment,Generated
I think it's great how everyone finds their own path. I'm in the process of finding a balance that works for my weight and me.,gpt4-turbo-preview,0.0,Comment,Generated
This was enlightening. I've made peace with the fact that my weight naturally fluctuates and am trying to focus on staying active and healthy.,gpt4-turbo-preview,0.0,Comment,Generated
"I respect the diversity of experiences. On my own journey, I've realized that my body weight is just one of many metrics that define my health.",gpt4-turbo-preview,0.0,Comment,Generated
"Your post encourages me to keep at it. It's been a challenge, but I'm slowly learning not to see my weight as the sole indicator of my fitness.",gpt4-turbo-preview,0.0,Comment,Generated
Interesting exchange here! I've been dealing a lot with the topic of body weight lately and am trying to find a healthy way for myself.,gpt4-turbo-preview,0.0,Comment,Generated
It's so important to share such stories. They show that there is no one-size-fits-all solution when it comes to weight. I'm personally working on being more active without fixating on the numbers.,gpt4-turbo-preview,0.0,Comment,Generated
"Wow, this is inspiring. I recently decided to trust my body and not obsessively control my weight.",gpt4-turbo-preview,0.0,Comment,Generated
It's impressive how you go your own way. I'm just starting to shift my focus from the scale to my overall wellbeing.,gpt4-turbo-preview,0.0,Comment,Generated
"Your success is so motivating! I'm currently trying to develop a better relationship with my body weight, and posts like yours help immensely.",gpt4-turbo-preview,0.0,Comment,Generated
This motivates me to stick to my goals. I'm still at the beginning of my path to find a healthy weight for my body type.,gpt4-turbo-preview,0.0,Comment,Generated
Interesting how everyone deals with this issue differently. I've found for myself that a stable weight gives me the most energy.,gpt4-turbo-preview,0.0,Comment,Generated
"The diversity here is amazing. I'm currently trying not to focus too much on weight goals, but on how I feel.",gpt4-turbo-preview,0.0,Comment,Generated
"So much inspiration! I'm working on reaching my own feel-good weight, and posts like these are very helpful.",gpt4-turbo-preview,0.0,Comment,Generated
Your story gives me hope. I'm in the process of changing my attitude towards my weight and listening more to my body.,gpt4-turbo-preview,0.0,Comment,Generated
It's great to see how everyone finds their own path. I'm focusing more on how strong I feel rather than what the scale says.,gpt4-turbo-preview,0.0,Comment,Generated
This gives me a lot to think about. I've decided not to see my weight as the main factor of my self-perception.,gpt4-turbo-preview,0.0,Comment,Generated
Great how you're doing good for your body. I'm on my own journey to find a healthy weight for myself that also feels good.,gpt4-turbo-preview,0.0,Comment,Generated
"It's a journey, right? I'm figuring out what works best for my weight and lifestyle.",gpt4-turbo-preview,0.0,Comment,Generated
I really appreciate this exchange. It helps me make positive choices for my health in a world so focused on weight.,gpt4-turbo-preview,0.0,Comment,Generated
"It's so valuable to hear different views. I'm developing healthy habits that support my body, regardless of my weight.",gpt4-turbo-preview,0.0,Comment,Generated
Thanks for the inspiration! I'm learning to accept my weight and appreciate what my body can do.,gpt4-turbo-preview,0.0,Comment,Generated
So many exciting paths! I've started to see my weight as part of a bigger picture of my health.,gpt4-turbo-preview,0.0,Comment,Generated
It's refreshing to see so many positive attitudes. I'm working on not overvaluing my weight and focusing on my wellbeing.,gpt4-turbo-preview,0.0,Comment,Generated
Your post reminds me of my own journey. I'm trying to maintain a healthy relationship with my weight and self-image.,gpt4-turbo-preview,0.0,Comment,Generated
"It's nice to see everyone finding their own path. I personally am working on feeling comfortable in my body, regardless of the number on the scale.",gpt4-turbo-preview,0.0,Comment,Generated
Such an important discussion. I'm in a phase where I'm trying to detach from weight goals and focus more on my overall wellbeing.,gpt4-turbo-preview,0.0,Comment,Generated
"I love how diverse the approaches are. Personally, I am working on having a more mindful relationship with my weight.",gpt4-turbo-preview,0.0,Comment,Generated
This really inspires me to focus on my own health and not just the number on the scale.,gpt4-turbo-preview,0.0,Comment,Generated
Your determination is admirable. I too am striving to find a weight at which I feel strong and healthy.,gpt4-turbo-preview,0.0,Comment,Generated
I really appreciate your open exchange. It's about finding a balance that naturally reflects my body weight.,gpt4-turbo-preview,0.0,Comment,Generated
The versatility in experiences is so enriching. I'm currently setting goals that go beyond just losing weight.,gpt4-turbo-preview,0.0,Comment,Generated
Your post has motivated me to listen to my body more and not be too critical of my weight.,gpt4-turbo-preview,0.0,Comment,Generated
This opened my eyes to the fact that it's okay if my weight changes as long as I maintain healthy habits.,gpt4-turbo-preview,0.0,Comment,Generated
"It's comforting to see so many different experiences. I'm focusing on how I feel, not what the weight says.",gpt4-turbo-preview,0.0,Comment,Generated
So important to share these stories. I'm currently finding my own way to a healthy body weight.,gpt4-turbo-preview,0.0,Comment,Generated
This is really motivating! I'm also working on finding a balance that includes my weight in a healthy way.,gpt4-turbo-preview,0.0,Comment,Generated
I think it's great how everyone follows their own approach. I want to manage my weight in a way that also supports my happiness.,gpt4-turbo-preview,0.0,Comment,Generated
It's encouraging to see that I'm not the only one trying to build a healthy relationship with my own weight.,gpt4-turbo-preview,0.0,Comment,Generated
This shows me that every body is unique. I'm working on reaching a weight at which I feel comfortable and fit.,gpt4-turbo-preview,0.0,Comment,Generated
Really inspiring! It reminded me to be patient with my body and to accept changes instead of fixating on a number.,gpt4-turbo-preview,0.0,Comment,Generated
"Also, I am in the process of finding my way.",gpt4-turbo-preview,0.0,Comment,Generated
Said goodbye to the scale. Feeling of freedom.,gpt4-turbo-preview,0.0,Comment,Generated
Understand you. Similar for me.,gpt4-turbo-preview,0.0,Comment,Generated
Weight is not everything. I'm realizing that more and more.,gpt4-turbo-preview,0.0,Comment,Generated
Sometimes really a struggle with the expectations...,gpt4-turbo-preview,0.0,Comment,Generated
The weight... an eternal up and down.,gpt4-turbo-preview,0.0,Comment,Generated
Need to get into action again. Your post reminds me of that.,gpt4-turbo-preview,0.0,Comment,Generated
Somehow comforting to know others feel the same way.,gpt4-turbo-preview,0.0,Comment,Generated
Your words... I needed them. Got a bit stuck.,gpt4-turbo-preview,0.0,Comment,Generated
Conscious eating is my thing now. Let's see how it goes.,gpt4-turbo-preview,0.0,Comment,Generated
"For me, the weight has barely moved, despite everything. Frustrating.",gpt4-turbo-preview,0.0,Comment,Generated
A constant process... sometimes annoying.,gpt4-turbo-preview,0.0,Comment,Generated
"Ultimately, it's about how you feel. At least I try to think that way.",gpt4-turbo-preview,0.0,Comment,Generated
"Yeah, that scale number... trying to ignore it too.",gpt4-turbo-preview,0.0,Comment,Generated
Well said. Sometimes hard to implement.,gpt4-turbo-preview,0.0,Comment,Generated
Not letting oneself be stressed is the art I still have to learn.,gpt4-turbo-preview,0.0,Comment,Generated
Feeling healthy ,gpt4-turbo-preview,0.0,Comment,Generated
Your post... reminds me to be patient. I need that right now.,gpt4-turbo-preview,0.0,Comment,Generated
Sometimes really hard to filter all the advice.,gpt4-turbo-preview,0.0,Comment,Generated
Then I guess I'm not alone in my struggle.,gpt4-turbo-preview,0.0,Comment,Generated
Also trying not to let it drive me crazy.,gpt4-turbo-preview,0.0,Comment,Generated
More exercise... is on my list.,gpt4-turbo-preview,0.0,Comment,Generated
Not having a scale at home helps me tremendously.,gpt4-turbo-preview,0.0,Comment,Generated
Just living... harder than it sounds.,gpt4-turbo-preview,0.0,Comment,Generated
Focus on well-being. Another attempt.,gpt4-turbo-preview,0.0,Comment,Generated
Self-acceptance... still working on it.,gpt4-turbo-preview,0.0,Comment,Generated
This constant comparison – annoying.,gpt4-turbo-preview,0.0,Comment,Generated
Sometimes I wish I could take it easier.,gpt4-turbo-preview,0.0,Comment,Generated
"It's not always easy, but I'm trying.",gpt4-turbo-preview,0.0,Comment,Generated
"Sounds easier than it is, right?",gpt4-turbo-preview,0.0,Comment,Generated
Also have to find my own way with it. Not easy.,gpt4-turbo-preview,0.0,Comment,Generated
Know what you mean. Sometimes really a struggle.,gpt4-turbo-preview,0.0,Comment,Generated
I'm trying to look less at numbers. Difficult.,gpt4-turbo-preview,0.0,Comment,Generated
One meal at a time. That's how I approach it.,gpt4-turbo-preview,0.0,Comment,Generated
Respect that you see it that way. Work for me.,gpt4-turbo-preview,0.0,Comment,Generated
Also trying not to let it get me down.,gpt4-turbo-preview,0.0,Comment,Generated
I'm somewhat torn. But understand what you mean.,gpt4-turbo-preview,0.0,Comment,Generated
Have my days when the weight bothers me.,gpt4-turbo-preview,0.0,Comment,Generated
Sometimes I wonder if it's all worth it.,gpt4-turbo-preview,0.0,Comment,Generated
"One day at a time. Sometimes better, sometimes worse.",gpt4-turbo-preview,0.0,Comment,Generated
It is what it is. Trying to deal with it.,gpt4-turbo-preview,0.0,Comment,Generated
Your contribution came at the right time. A bit stuck here.,gpt4-turbo-preview,0.0,Comment,Generated
"More focus on myself... yes, should do that as well.",gpt4-turbo-preview,0.0,Comment,Generated
Really hard to balance it all.,gpt4-turbo-preview,0.0,Comment,Generated
"Weight goals... sometimes in focus, sometimes not.",gpt4-turbo-preview,0.0,Comment,Generated
Can totally relate. Not easy.,gpt4-turbo-preview,0.0,Comment,Generated
Sounds like you've found a way. Still searching.,gpt4-turbo-preview,0.0,Comment,Generated
Is it weird that I'm glad not to be alone with this?,gpt4-turbo-preview,0.0,Comment,Generated
"Hmm, interesting approach. Need to think about that.",gpt4-turbo-preview,0.0,Comment,Generated
"I wanna be so skinny, my friends are like, 'Are you even eating, bro?",ChatGPT,1.0,Comment,Generated
Imagine being skinny enough to shop in the kid's section.,ChatGPT,1.0,Comment,Generated
Imagine feeling satisfied after a meal without the guilt.,ChatGPT,1.0,Comment,Generated
"I want to be so thin, I'm almost transparent.",ChatGPT,1.0,Comment,Generated
Where's the fun in feeling full?,Google Gemini,1.0,Comment,Generated
"Maybe another round of skipping lunch will do the trick.
",Google Gemini,1.0,Comment,Generated
Please keep in mind that if your working out you'll need a lot more protein and carbs and that's okay,TikTok,0.0,Comment,Manual
I miss my sick body,TikTok,1.0,Comment,Manual
I miss my sick body but I don't miss the feeling,TikTok,0.0,Comment,Manual
40kg  was my prime,TikTok,1.0,Comment,Manual
"Been there, slipperly slope took away most of my teenage life. Love yourself and enjoy life",TikTok,0.0,Comment,Manual
Stuck in this and I can't ever leave ,TikTok,0.0,Comment,Manual
If you are cold it's working,TikTok,1.0,Comment,Manual
When you are cold so you know it's working,TikTok,1.0,Comment,Manual
is around 500cal a day okay?,TikTok,1.0,Comment ,Manual
I need harsh motivation to not eat pls,TikTok,1.0,Comment ,Manual
How to romantacize wl,TikTok,1.0,Video Content,Manual
"My mom said I gained weight during the holiday and look less fragile I was crying inside
",TikTok,1.0,Video Content,Manual
Imagine being the skinny friend,TikTok,1.0,Video Content,Manual
"Losing fat is hard, being fat is hard. Choose your hard",TikTok,1.0,Video Content,Manual
"This month's choice, next month's body",TikTok,1.0,Video Content,Manual
Not being embarassed to say how much you weight,TikTok,1.0,Video Content,Manual
Fries or Slim Legs,TikTok,1.0,Video Content,Manual
Burger or Flat Stomach,TikTok,1.0,Video Content,Manual
