Content,Origin,Eating_Disorder,Type,Method
I’ll stop when I’m perfect.,gpt4-turbo-preview,1,Comment,Generated
The pain of hunger doesn't compare to the pain of not being thin.,gpt4-turbo-preview,1,Comment,Generated
Feeling light as a feather and it’s addictive.,gpt4-turbo-preview,1,Comment,Generated
Eating less is my new talent.,gpt4-turbo-preview,1,Comment,Generated
Being called 'too skinny' is a compliment to me.,gpt4-turbo-preview,1,Comment,Generated
"The more bones I can count, the happier I am.",gpt4-turbo-preview,1,Comment,Generated
"I don't need food to feel full, just the sight of a smaller me.",gpt4-turbo-preview,1,Comment,Generated
There's beauty in the struggle of denying food.,gpt4-turbo-preview,1,Comment,Generated
My skinny dreams are finally coming true.,gpt4-turbo-preview,1,Comment,Generated
Who needs meals when you have determination?,gpt4-turbo-preview,1,Comment,Generated
"My body yearns for food, but my mind is stronger.",gpt4-turbo-preview,1,Comment,Generated
Conquering my cravings makes me feel invincible.,gpt4-turbo-preview,1,Comment,Generated
"When people tell me I’ve lost too much weight, I know I’m winning.",gpt4-turbo-preview,1,Comment,Generated
I live for the moments my stomach growls.,gpt4-turbo-preview,1,Comment,Generated
"People forget, you can never be too thin.",gpt4-turbo-preview,1,Comment,Generated
My hunger pangs are music to my ears.,gpt4-turbo-preview,1,Comment,Generated
The scale’s approval is all the validation I need.,gpt4-turbo-preview,1,Comment,Generated
Victory is fitting into the clothes I dreamed of wearing.,gpt4-turbo-preview,1,Comment,Generated
"If you're not hungry, you're not doing it right.",gpt4-turbo-preview,1,Comment,Generated
I'm in a committed relationship with my body goals.,gpt4-turbo-preview,1,Comment,Generated
Every refused meal is another step towards perfection.,gpt4-turbo-preview,1,Comment,Generated
Fighting off hunger by imagining my perfect body.,gpt4-turbo-preview,1,Comment,Generated
Not giving in to cravings is my daily win.,gpt4-turbo-preview,1,Comment,Generated
Eating feels like cheating on my diet.,gpt4-turbo-preview,1,Comment,Generated
The joy of being thin is worth every sacrifice.,gpt4-turbo-preview,1,Comment,Generated
Being asked if I'm okay is a sign I'm succeeding.,gpt4-turbo-preview,1,Comment,Generated
The satisfaction of a successful fast is unmatched.,gpt4-turbo-preview,1,Comment,Generated
I judge my days by calories not consumed.,gpt4-turbo-preview,1,Comment,Generated
A growling stomach means I'm closer to my goal.,gpt4-turbo-preview,1,Comment,Generated
Refusing food is my act of rebellion against society's norms.,gpt4-turbo-preview,1,Comment,Generated
"I measure my success in inches lost, not pounds.",gpt4-turbo-preview,1,Comment,Generated
Eating is overrated when you have goals.,gpt4-turbo-preview,1,Comment,Generated
The pain today will be worth the reflection tomorrow.,gpt4-turbo-preview,1,Comment,Generated
My determination is my diet.,gpt4-turbo-preview,1,Comment,Generated
A day without food is a triumph.,gpt4-turbo-preview,1,Comment,Generated
"Each time I deny myself food, I feel stronger.",gpt4-turbo-preview,1,Comment,Generated
"Cravings come and go, but beauty is forever.",gpt4-turbo-preview,1,Comment,Generated
Nothing fills me up like seeing my body change.,gpt4-turbo-preview,1,Comment,Generated
Being empty inside means I’m doing something right.,gpt4-turbo-preview,1,Comment,Generated
"The tougher the diet, the tougher the dieter.",gpt4-turbo-preview,1,Comment,Generated
"Food tempts, but I never give in.",gpt4-turbo-preview,1,Comment,Generated
My mood is measured by the digits on the scale.,gpt4-turbo-preview,1,Comment,Generated
Ignoring hunger is a small price for beauty.,gpt4-turbo-preview,1,Comment,Generated
"Every day is a battle between me and the fridge, and I always win.",gpt4-turbo-preview,1,Comment,Generated
